Locus	Sclero	ToxPoly	ToxAngIg	ToxSnAng	ToxSnIg
uce-3025	-4402.7078	-4401.0513	-4401.0506	-4401.0505	-4401.0510	
uce-3026	-5454.5802	-5446.2064	-5446.9776	-5446.2062	-5446.9785	
uce-3027	-3538.9693	-3531.2500	-3531.2520	-3531.2519	-3531.2500	
uce-3028	-4226.1031	-4202.0223	-4202.0227	-4202.0226	-4202.0222	
uce-3030	-3975.4344	-3973.0892	-3973.0892	-3974.8385	-3974.4862	
uce-3031	-6860.9316	-6854.0179	-6856.1255	-6856.1264	-6854.0178	
uce-3032	-2496.9863	-2491.1366	-2491.1371	-2491.1370	-2491.1369	
uce-3033	-4922.3826	-4917.1117	-4917.1122	-4917.1117	-4917.1122	
uce-3036	-2572.3124	-2564.9856	-2564.9859	-2564.9858	-2564.9854	
uce-3038	-2762.3237	-2756.2800	-2756.2799	-2756.2799	-2756.2803	
uce-3039	-2702.9186	-2696.0513	-2696.0514	-2696.0518	-2696.0513	
uce-3043	-2390.5525	-2389.8101	-2389.8097	-2390.5515	-2394.7534	
uce-3046	-4579.5260	-4571.6424	-4571.6424	-4572.5870	-4572.1741	
uce-3049	-5184.3947	-5181.5266	-5181.5268	-5182.5860	-5182.5850	
uce-305	-3528.3481	-3527.7943	-3531.9983	-3527.7945	-3531.9981	
uce-3050	-993.8209	-995.5870	-996.1965	-996.1965	-995.5872	
uce-3051	-4168.9066	-4165.4508	-4165.4516	-4165.4511	-4165.4515	
uce-3053	-2714.9781	-2708.5841	-2708.5841	-2708.5844	-2708.5844	
uce-3054	-3919.6616	-3916.6590	-3917.6128	-3916.6590	-3917.6124	
uce-3055	-5769.9013	-5753.7360	-5759.1328	-5753.7368	-5759.1313	
uce-3057	-5419.0516	-5418.5252	-5419.2098	-5419.2095	-5418.5251	
uce-3058	-4883.3504	-4866.0038	-4866.0049	-4866.0043	-4866.0043	
uce-3059	-6944.1025	-6940.6551	-6940.6557	-6940.6549	-6940.6563	
uce-3060	-5670.3153	-5646.0519	-5647.0415	-5647.0776	-5646.0513	
uce-3061	-5726.4557	-5723.1050	-5725.4613	-5723.1048	-5725.4609	
uce-3062	-3426.3318	-3422.8939	-3425.0328	-3425.3458	-3422.8909	
uce-3065	-4234.2890	-4220.2403	-4220.5392	-4220.5393	-4220.2401	
uce-3067	-5749.5515	-5750.9407	-5751.1334	-5750.9400	-5751.3669	
uce-3068	-4374.4287	-4354.8263	-4361.2911	-4361.2897	-4354.8259	
uce-3069	-4626.5877	-4622.6805	-4622.6801	-4622.6807	-4622.6803	
uce-3070	-5376.0539	-5360.9297	-5361.5074	-5360.9304	-5361.0385	
uce-3071	-6111.6299	-6102.5621	-6102.5950	-6102.5622	-6103.2344	
uce-3073	-2436.7021	-2430.4209	-2430.4375	-2430.4375	-2430.4211	
uce-3074	-3311.6415	-3317.3694	-3319.2064	-3317.3714	-3321.3895	
uce-3075	-3417.5360	-3418.9740	-3418.9739	-3420.6359	-3420.6357	
uce-3077	-5742.7692	-5738.5544	-5738.5548	-5738.5557	-5738.5556	
uce-3078	-6235.2655	-6233.2788	-6233.2797	-6233.2907	-6234.0632	
uce-3079	-2282.2328	-2282.1797	-2282.1805	-2282.1799	-2282.1795	
uce-308	-2765.9029	-2764.3466	-2764.3467	-2764.3475	-2764.3468	
uce-3081	-6432.3318	-6420.4026	-6420.7104	-6420.7103	-6420.4008	
uce-3082	-3511.2903	-3512.3368	-3512.3370	-3512.3371	-3512.3368	
uce-3083	-4656.0970	-4651.2428	-4651.2425	-4651.7200	-4651.7204	
uce-3084	-5460.2195	-5460.1884	-5460.1884	-5460.3313	-5460.3319	
uce-3085	-4774.4906	-4774.8653	-4774.8650	-4775.8416	-4775.2946	
uce-3086	-5156.4500	-5152.0751	-5152.0751	-5153.2814	-5152.2316	
uce-3089	-2792.1696	-2794.9591	-2796.4602	-2794.9591	-2796.8125	
uce-309	-5757.8725	-5732.7993	-5732.7992	-5733.4198	-5733.4153	
uce-3092	-4643.1437	-4646.0768	-4646.0771	-4646.0771	-4646.0760	
uce-3093	-2733.6579	-2725.0033	-2726.1218	-2725.0035	-2726.1219	
uce-3095	-3748.3295	-3750.0309	-3750.0316	-3750.7770	-3750.7764	
uce-3096	-3629.7139	-3623.8140	-3626.7763	-3626.7763	-3623.8141	
uce-3097	-4034.6666	-4031.9425	-4031.9426	-4032.7201	-4033.0849	
uce-3099	-5079.5905	-5069.6895	-5069.6895	-5069.6897	-5069.6903	
uce-3100	-4275.3691	-4267.0417	-4267.0418	-4269.4675	-4269.4668	
uce-3101	-7001.2394	-6991.9840	-6991.9839	-6993.8709	-6993.8706	
uce-3104	-5791.4324	-5788.5992	-5788.8655	-5788.5990	-5788.8658	
uce-3105	-6272.0996	-6266.9894	-6266.9895	-6267.2779	-6267.4052	
uce-3106	-2469.1809	-2463.9133	-2465.8718	-2463.9145	-2465.8729	
uce-3109	-4245.5168	-4239.0514	-4239.0513	-4241.2677	-4241.2678	
uce-3110	-5500.3110	-5489.0226	-5489.5722	-5489.0215	-5489.5729	
uce-3111	-3159.5279	-3162.5021	-3162.5018	-3164.1576	-3164.1571	
uce-3113	-3306.8715	-3298.1951	-3303.0980	-3298.1943	-3303.0073	
uce-3114	-5915.3181	-5909.0776	-5909.5442	-5909.0769	-5909.8568	
uce-3115	-3760.1414	-3760.0107	-3760.0111	-3760.0107	-3760.0112	
uce-3116	-2228.1795	-2232.7411	-2232.7410	-2233.6225	-2233.6225	
uce-3117	-5071.0478	-5063.3547	-5063.3551	-5063.3548	-5063.3545	
uce-3121	-3819.3032	-3811.0279	-3811.0280	-3811.0423	-3811.0418	
uce-3122	-4517.4100	-4496.7308	-4497.8318	-4496.7300	-4498.1048	
uce-3124	-2473.5897	-2471.2432	-2471.2442	-2471.2442	-2471.2435	
uce-3126	-3256.4738	-3254.7225	-3254.7223	-3254.7226	-3254.7227	
uce-3129	-4717.4804	-4701.5258	-4701.6510	-4701.6505	-4701.5258	
uce-3130	-4338.2593	-4335.5981	-4335.5980	-4336.2373	-4336.2373	
uce-3131	-4115.3087	-4103.3245	-4103.3246	-4105.8461	-4106.4226	
uce-3134	-4905.2638	-4904.9176	-4904.9176	-4904.9180	-4904.9179	
uce-3135	-3430.3540	-3425.5741	-3425.5741	-3427.7101	-3426.5514	
uce-3137	-3980.1680	-3978.8811	-3978.8815	-3982.1743	-3982.1729	
uce-3138	-4512.1479	-4505.1025	-4505.4621	-4505.4619	-4505.1024	
uce-3139	-3539.9463	-3543.5059	-3543.5062	-3543.5066	-3543.5064	
uce-314	-4266.8578	-4255.0987	-4255.0987	-4255.0995	-4255.0987	
uce-3140	-2667.0986	-2667.4927	-2667.8890	-2667.5630	-2667.4926	
uce-3141	-3422.5232	-3411.4636	-3411.4637	-3413.7481	-3412.6617	
uce-315	-4907.3295	-4908.4230	-4909.5040	-4909.0155	-4908.4236	
uce-3150	-2513.5464	-2511.4862	-2511.4859	-2518.2058	-2518.2058	
uce-3153	-2244.0683	-2239.3625	-2240.2910	-2240.2911	-2239.3622	
uce-3154	-3486.1145	-3475.8355	-3475.8357	-3475.8355	-3475.8353	
uce-3156	-4130.5997	-4124.6118	-4133.2948	-4133.2945	-4124.6125	
uce-3157	-5868.9052	-5858.5374	-5858.5384	-5858.5381	-5858.5371	
uce-3158	-2221.4772	-2227.8473	-2227.8478	-2227.8484	-2227.8474	
uce-3159	-4908.6885	-4905.2953	-4905.3354	-4905.3359	-4905.2956	
uce-3160	-6479.3127	-6471.2021	-6472.6303	-6472.6305	-6471.2016	
uce-3161	-5227.1940	-5227.5034	-5229.4104	-5227.5043	-5229.4109	
uce-3163	-3835.4784	-3827.7512	-3828.7525	-3827.7512	-3828.7525	
uce-3166	-2499.4724	-2492.7033	-2493.4293	-2493.4287	-2492.7033	
uce-3167	-3476.7526	-3468.6392	-3469.1048	-3468.6393	-3469.1045	
uce-317	-2036.8466	-2033.4298	-2033.4301	-2033.4298	-2033.4301	
uce-3170	-3699.5311	-3697.1365	-3697.1824	-3697.1824	-3697.1368	
uce-3174	-4897.5309	-4891.6154	-4892.4830	-4892.4834	-4891.6152	
uce-3175	-3509.3074	-3511.8946	-3511.8948	-3511.8946	-3511.8944	
uce-3177	-1328.6395	-1325.9217	-1325.9219	-1325.9218	-1325.9216	
uce-3178	-5328.1773	-5317.9989	-5319.4938	-5319.4924	-5317.9995	
uce-3179	-5071.4662	-5059.5233	-5059.6783	-5059.5228	-5059.6776	
uce-318	-4222.1046	-4201.7203	-4213.0582	-4213.0593	-4201.7196	
uce-3180	-3855.4531	-3850.0775	-3853.3961	-3850.0775	-3853.3960	
uce-3181	-3613.8674	-3619.2949	-3619.2945	-3619.2943	-3619.2948	
uce-3183	-1708.2920	-1708.5142	-1708.5142	-1708.5144	-1708.5147	
uce-3184	-2050.9123	-2050.1474	-2050.1476	-2050.1475	-2050.1476	
uce-3185	-3956.4672	-3953.4819	-3953.5688	-3953.7564	-3953.4821	
uce-3186	-4197.4187	-4188.8284	-4188.8291	-4188.8284	-4188.8286	
uce-3187	-1763.5411	-1759.2997	-1759.2998	-1759.2999	-1759.2991	
uce-3188	-3890.3238	-3889.2644	-3889.2644	-3890.0801	-3890.5711	
uce-3189	-2680.9794	-2681.4660	-2681.4664	-2683.0394	-2682.7675	
uce-319	-5502.9951	-5494.1346	-5495.0705	-5495.2680	-5494.1344	
uce-3191	-4474.9851	-4469.9492	-4470.2693	-4469.9497	-4470.2686	
uce-3193	-6780.1074	-6774.1757	-6774.2284	-6774.1767	-6774.2280	
uce-3196	-4912.9767	-4910.0492	-4910.3325	-4910.0486	-4910.3329	
uce-3199	-2197.9426	-2197.3486	-2199.2506	-2197.3481	-2198.0452	
uce-320	-3169.0562	-3168.2883	-3168.2889	-3169.9816	-3169.9763	
uce-3200	-4950.5074	-4948.0470	-4948.4607	-4948.4601	-4948.0471	
uce-3202	-2472.0511	-2472.2228	-2472.2230	-2472.2228	-2472.2227	
uce-3208	-3451.6037	-3447.2454	-3452.2314	-3447.2440	-3452.2322	
uce-3211	-2146.6327	-2147.5034	-2147.5970	-2147.5972	-2147.5032	
uce-3212	-3626.8216	-3625.2020	-3625.2021	-3627.1183	-3627.1179	
uce-3213	-2369.3085	-2372.0849	-2372.4336	-2372.0846	-2372.4332	
uce-3214	-3747.2820	-3742.7303	-3744.0618	-3744.0618	-3742.7306	
uce-3215	-2788.6581	-2783.7713	-2783.7721	-2785.1240	-2785.1230	
uce-3217	-4531.0206	-4531.5881	-4531.5905	-4531.5881	-4531.5907	
uce-3219	-2960.3696	-2963.2989	-2963.2985	-2963.9225	-2963.9221	
uce-322	-4482.5066	-4483.2852	-4483.2858	-4483.2847	-4483.2854	
uce-3222	-5822.1903	-5818.3505	-5818.3504	-5821.1501	-5821.1500	
uce-3223	-5529.6810	-5525.6700	-5525.8874	-5525.8863	-5525.6696	
uce-3224	-1411.0409	-1411.0409	-1411.0410	-1411.0406	-1411.0408	
uce-3225	-4118.7175	-4108.0677	-4108.0682	-4108.1382	-4108.1379	
uce-3227	-5277.3629	-5261.4272	-5261.4268	-5261.4283	-5261.4283	
uce-3228	-4182.6010	-4176.8872	-4176.8874	-4176.8873	-4176.8876	
uce-323	-3992.0840	-3990.7473	-3990.7479	-3990.7478	-3990.7473	
uce-3231	-2114.6253	-2125.6309	-2126.6992	-2125.6306	-2126.3920	
uce-3233	-3643.1308	-3634.7025	-3637.9403	-3637.9407	-3634.7010	
uce-3234	-2986.8501	-2985.4035	-2985.4039	-2985.4039	-2985.4036	
uce-3235	-5461.4444	-5461.0712	-5464.6871	-5461.0711	-5464.6878	
uce-3237	-1569.4850	-1568.1254	-1570.1823	-1570.1821	-1568.1272	
uce-3238	-5413.8346	-5405.3875	-5409.3109	-5405.3879	-5409.3099	
uce-3239	-1260.1170	-1255.9435	-1262.7622	-1255.9429	-1262.7620	
uce-3241	-3460.2168	-3441.2504	-3441.7568	-3441.2502	-3441.7567	
uce-3242	-3471.3332	-3462.4944	-3464.2495	-3462.4943	-3463.6713	
uce-3243	-4068.2112	-4062.2695	-4064.3010	-4062.2701	-4064.3007	
uce-3244	-5547.5071	-5542.1871	-5542.3604	-5542.1878	-5542.3589	
uce-3246	-5310.7861	-5292.9639	-5293.1824	-5292.9637	-5293.1572	
uce-3247	-6180.5167	-6183.9558	-6185.6038	-6183.9557	-6185.6043	
uce-3248	-2070.6739	-2067.6419	-2067.6424	-2067.6423	-2067.6426	
uce-3249	-2540.1472	-2537.4115	-2537.4121	-2537.4119	-2537.4118	
uce-325	-3847.7969	-3844.2294	-3844.2296	-3847.2724	-3845.7192	
uce-3251	-3064.6139	-3048.9163	-3048.9162	-3050.7216	-3050.7216	
uce-3252	-4361.5839	-4361.7726	-4361.7729	-4365.7194	-4365.7193	
uce-3257	-4388.8201	-4380.3727	-4380.3732	-4380.3729	-4380.3731	
uce-3258	-5205.8893	-5210.3747	-5210.4387	-5210.3739	-5210.4146	
uce-3259	-4273.5260	-4273.5023	-4273.5035	-4273.5030	-4273.5032	
uce-326	-5286.2777	-5276.8808	-5276.8826	-5276.8817	-5276.8818	
uce-3260	-3561.3550	-3559.3597	-3559.4307	-3559.3594	-3559.4301	
uce-3262	-6359.4344	-6350.6239	-6350.6263	-6350.6260	-6350.6220	
uce-3263	-2388.8335	-2380.5952	-2380.5947	-2381.5905	-2382.1316	
uce-3264	-3370.4026	-3367.0738	-3367.8011	-3368.9691	-3367.0768	
uce-3265	-2635.7931	-2636.9287	-2636.9293	-2636.9288	-2636.9284	
uce-3267	-5776.9991	-5768.0841	-5768.0845	-5769.2658	-5769.9046	
uce-327	-5966.4371	-5965.2105	-5965.2101	-5965.2103	-5965.2108	
uce-3273	-2219.6667	-2214.2915	-2214.2917	-2214.2916	-2214.2916	
uce-3274	-914.6286	-914.5002	-914.5005	-914.9267	-914.9268	
uce-3276	-4466.6196	-4467.3175	-4467.3154	-4471.4254	-4472.1371	
uce-3277	-3279.6276	-3270.3296	-3270.3297	-3270.3296	-3270.3296	
uce-3279	-4891.6624	-4895.5525	-4895.9300	-4895.9297	-4895.5527	
uce-3280	-2353.1937	-2354.8817	-2354.8815	-2355.2173	-2355.2193	
uce-3281	-4967.4507	-4954.5611	-4954.6852	-4954.5606	-4954.6575	
uce-3282	-3499.6790	-3490.3141	-3490.5880	-3490.5893	-3490.3146	
uce-3284	-3338.8757	-3341.5103	-3341.5105	-3341.5106	-3341.5106	
uce-3285	-668.8115	-669.1807	-669.1804	-669.1803	-669.1803	
uce-3287	-4876.2383	-4870.4434	-4870.4431	-4871.8384	-4871.5374	
uce-3290	-4077.7589	-4074.3094	-4075.4715	-4074.3095	-4075.4904	
uce-3291	-2148.6008	-2147.6562	-2147.6569	-2147.6565	-2147.6569	
uce-3294	-5263.3639	-5262.7473	-5262.7477	-5262.8503	-5262.7938	
uce-3297	-1358.2345	-1359.4477	-1361.6511	-1359.4478	-1361.6513	
uce-33	-4605.1809	-4606.1308	-4606.5937	-4606.5929	-4606.1320	
uce-330	-4909.4730	-4910.8251	-4911.9600	-4910.8254	-4911.9593	
uce-3300	-4487.5696	-4487.0082	-4487.0089	-4487.0085	-4487.0073	
uce-3302	-2403.2428	-2408.2732	-2408.7876	-2408.7873	-2408.2732	
uce-3303	-4300.5237	-4295.3280	-4295.5781	-4295.3276	-4295.3902	
uce-3304	-5007.2124	-5001.9280	-5001.9296	-5002.7716	-5002.7721	
uce-3306	-3639.4353	-3629.4784	-3631.6298	-3631.6304	-3629.4789	
uce-3307	-4732.6791	-4732.2114	-4734.0734	-4734.0730	-4732.2105	
uce-3308	-4665.3376	-4665.1088	-4669.8517	-4665.1090	-4669.8508	
uce-3309	-3987.6712	-3975.6690	-3975.6691	-3975.6695	-3975.6691	
uce-3310	-3123.9948	-3123.1449	-3123.1454	-3123.6100	-3123.6096	
uce-3312	-3412.0994	-3404.0881	-3404.0884	-3404.5653	-3405.2756	
uce-3313	-5562.5185	-5550.2433	-5552.5904	-5551.4789	-5550.2427	
uce-3314	-4370.7349	-4367.1438	-4367.3101	-4367.1443	-4367.3103	
uce-3316	-6533.8573	-6537.1698	-6537.2158	-6537.2140	-6537.1704	
uce-3317	-3355.4447	-3355.7813	-3355.7816	-3359.0169	-3359.0162	
uce-3318	-4226.7444	-4232.2168	-4232.2163	-4232.2183	-4232.2166	
uce-3319	-2774.4090	-2775.4964	-2775.8585	-2775.4961	-2775.8582	
uce-3320	-4088.7322	-4082.0981	-4082.0982	-4082.4866	-4082.4870	
uce-3322	-4110.3252	-4101.7060	-4102.5549	-4101.7064	-4102.5552	
uce-3323	-2746.3785	-2739.9686	-2741.0122	-2741.0122	-2739.9686	
uce-3324	-3595.4169	-3597.9916	-3597.9918	-3597.9922	-3597.9920	
uce-3326	-3988.8047	-3990.9008	-3993.2816	-3993.2817	-3990.8999	
uce-3327	-1687.1168	-1685.0306	-1687.2515	-1687.2514	-1685.0307	
uce-3329	-4506.4786	-4501.6666	-4502.4274	-4501.6667	-4502.4280	
uce-333	-5589.7598	-5583.0861	-5583.2810	-5583.0859	-5583.2341	
uce-3330	-1752.5153	-1755.3177	-1756.0573	-1755.3168	-1756.3482	
uce-3331	-4659.3837	-4661.5099	-4661.5085	-4661.5094	-4661.5106	
uce-3332	-7024.5335	-7024.5331	-7024.7090	-7024.5334	-7024.6889	
uce-3333	-4306.1109	-4293.7642	-4293.7638	-4295.2781	-4295.2773	
uce-3334	-3506.8236	-3501.5019	-3501.5148	-3501.5020	-3502.1295	
uce-3335	-3266.5031	-3258.0275	-3258.0276	-3258.0279	-3258.0275	
uce-3336	-2290.6920	-2293.8136	-2294.8963	-2294.0885	-2293.8131	
uce-3337	-4985.5975	-4975.2092	-4975.2090	-4975.2102	-4975.2093	
uce-3338	-5963.1515	-5955.2228	-5956.4661	-5956.4654	-5955.2223	
uce-334	-4522.2074	-4521.0228	-4523.0024	-4521.0226	-4523.0473	
uce-3340	-5272.3353	-5277.7424	-5278.0257	-5278.0248	-5277.7429	
uce-3341	-4136.0511	-4132.0848	-4133.2627	-4133.2626	-4132.0842	
uce-3345	-3681.2980	-3678.2808	-3678.2802	-3678.2806	-3678.2806	
uce-3346	-3966.0852	-3951.5007	-3952.1156	-3951.5006	-3952.1150	
uce-3348	-4905.5790	-4896.3952	-4899.0676	-4899.0677	-4896.3953	
uce-3349	-2425.5810	-2429.0077	-2429.0075	-2429.2142	-2430.6621	
uce-335	-4682.9549	-4680.6688	-4680.6692	-4680.6708	-4680.6689	
uce-3350	-7388.4950	-7376.1205	-7376.1205	-7376.7227	-7376.7218	
uce-3352	-1311.1594	-1309.1294	-1309.1295	-1309.1296	-1309.1293	
uce-3353	-4802.6662	-4791.5476	-4792.0697	-4792.0192	-4791.5471	
uce-3354	-3024.3685	-3020.9426	-3022.3068	-3022.3079	-3020.9837	
uce-3355	-3767.5916	-3769.6987	-3769.8935	-3769.6993	-3769.8928	
uce-3356	-3799.0665	-3788.3621	-3788.3627	-3788.3630	-3788.3620	
uce-3358	-4883.3294	-4877.9733	-4877.9741	-4877.9748	-4877.9732	
uce-3359	-5672.1631	-5669.0495	-5669.0511	-5669.0490	-5669.0491	
uce-336	-3170.0645	-3171.0368	-3171.0366	-3173.2779	-3173.2784	
uce-3360	-5155.1459	-5149.6660	-5150.6716	-5149.6662	-5150.6712	
uce-3361	-3493.6323	-3490.1340	-3493.4154	-3492.3535	-3490.1344	
uce-3363	-2964.2247	-2965.3236	-2965.3246	-2965.3242	-2965.3244	
uce-3366	-4238.9282	-4234.0537	-4234.0545	-4235.5228	-4235.5219	
uce-3368	-5034.4148	-5022.9006	-5022.9007	-5026.1373	-5026.4174	
uce-3369	-2109.9718	-2109.0498	-2110.0387	-2109.0510	-2110.0399	
uce-337	-3408.1836	-3398.2637	-3398.2641	-3398.7815	-3398.7819	
uce-3371	-5954.6448	-5951.8390	-5952.0846	-5951.8386	-5952.3959	
uce-3373	-5299.8174	-5295.5136	-5295.5141	-5298.9563	-5299.2534	
uce-3376	-4403.6385	-4400.4717	-4400.4711	-4402.3397	-4402.3395	
uce-3377	-3108.4893	-3092.9523	-3094.1623	-3092.9527	-3094.1616	
uce-3378	-6290.7989	-6273.0162	-6273.0158	-6275.4200	-6275.4202	
uce-3379	-2517.7286	-2516.4124	-2516.4122	-2519.9305	-2519.9307	
uce-338	-5053.4801	-5048.6077	-5048.6095	-5048.6094	-5048.6088	
uce-3380	-5405.5040	-5401.8975	-5401.8987	-5402.7078	-5402.7095	
uce-3383	-1661.9437	-1660.4272	-1660.4273	-1660.4273	-1660.4279	
uce-3384	-6037.5526	-6028.0286	-6028.0301	-6030.8627	-6029.8555	
uce-3387	-1630.5042	-1626.8568	-1626.8567	-1626.8564	-1626.8568	
uce-3392	-4607.5431	-4603.1969	-4603.3108	-4603.1963	-4603.3140	
uce-3394	-4322.9207	-4319.0431	-4319.0445	-4319.0439	-4319.0438	
uce-3398	-4409.2687	-4392.9471	-4393.4944	-4393.4983	-4392.9471	
uce-34	-2322.0944	-2320.9250	-2320.9252	-2320.9251	-2320.9252	
uce-3400	-6421.5914	-6420.2184	-6420.5620	-6420.2184	-6420.5601	
uce-3402	-4187.7481	-4171.4146	-4171.4151	-4171.4150	-4171.4153	
uce-3406	-2374.5413	-2369.0914	-2371.8303	-2371.8307	-2369.0907	
uce-3407	-2677.8178	-2679.1950	-2679.1954	-2679.7063	-2679.7058	
uce-3410	-4324.8348	-4327.4202	-4327.4865	-4327.4193	-4327.4864	
uce-3412	-6441.8518	-6434.8662	-6435.4246	-6434.8661	-6435.4229	
uce-3416	-4930.7460	-4915.0023	-4915.0016	-4915.0023	-4915.0025	
uce-3417	-2902.7149	-2900.6912	-2900.6909	-2900.6914	-2900.6913	
uce-3419	-5981.1238	-5977.3195	-5977.4037	-5977.3196	-5977.4033	
uce-342	-2533.2390	-2530.7711	-2530.7719	-2530.7709	-2530.7716	
uce-3420	-2248.5799	-2249.9522	-2250.1102	-2249.9520	-2250.1097	
uce-3421	-5256.5132	-5249.1500	-5249.1496	-5249.1500	-5249.1504	
uce-3422	-3792.5274	-3784.5776	-3787.4329	-3784.5781	-3787.4320	
uce-3423	-3426.4660	-3421.9882	-3421.9881	-3421.9885	-3421.9887	
uce-3425	-4768.4605	-4753.6425	-4753.6460	-4753.6428	-4753.6459	
uce-3426	-1783.6745	-1784.9310	-1784.9310	-1784.9316	-1784.9313	
uce-3429	-2001.0370	-1977.4628	-1977.4628	-1978.3256	-1978.3255	
uce-343	-2079.4311	-2073.9288	-2073.9296	-2075.6123	-2075.6133	
uce-3430	-4813.7725	-4809.5482	-4810.3079	-4809.5485	-4810.3075	
uce-3432	-4385.6321	-4380.4935	-4380.4946	-4380.4945	-4380.4939	
uce-3434	-3002.4934	-3002.1364	-3002.1903	-3002.1898	-3002.1358	
uce-3436	-4294.5443	-4300.3714	-4300.3716	-4300.3714	-4300.3710	
uce-3439	-6622.6163	-6613.8521	-6614.5901	-6613.8524	-6614.6376	
uce-344	-4563.4865	-4561.9008	-4565.9295	-4561.9006	-4565.9283	
uce-3440	-5070.6055	-5068.1405	-5068.9279	-5068.1404	-5068.4858	
uce-3441	-4151.6669	-4148.8355	-4148.8347	-4149.3369	-4151.3312	
uce-3442	-5356.1786	-5352.0664	-5353.4344	-5352.0665	-5353.6594	
uce-3443	-4560.7329	-4557.4611	-4557.4622	-4562.5127	-4562.5129	
uce-3444	-4797.0018	-4784.7504	-4784.7553	-4784.9564	-4784.9659	
uce-3445	-3620.2872	-3609.2000	-3610.5458	-3609.7759	-3609.1994	
uce-3446	-5935.8633	-5926.9764	-5928.5723	-5926.9768	-5928.5726	
uce-3448	-4051.1965	-4044.5598	-4044.6059	-4044.5592	-4044.6058	
uce-3449	-4768.3959	-4761.3730	-4761.3733	-4762.7642	-4762.1603	
uce-345	-4438.0919	-4419.6997	-4419.6997	-4419.7540	-4419.9230	
uce-3451	-4236.6933	-4230.8776	-4230.8776	-4231.7149	-4231.7153	
uce-3452	-4278.0456	-4264.8797	-4266.2649	-4266.2258	-4264.8792	
uce-3454	-3334.2684	-3330.3701	-3331.1097	-3331.1097	-3330.3699	
uce-3455	-7486.7492	-7481.4800	-7482.2892	-7482.2904	-7481.4814	
uce-3456	-4650.7904	-4624.1796	-4629.4319	-4629.4313	-4624.1798	
uce-346	-3814.0962	-3810.8120	-3810.8128	-3810.8129	-3810.8128	
uce-3462	-1972.2620	-1975.7762	-1975.7746	-1975.7745	-1975.7743	
uce-3463	-4807.0134	-4797.1119	-4797.1122	-4798.3557	-4798.2157	
uce-3465	-3025.5096	-3019.6503	-3019.9722	-3019.9721	-3019.6504	
uce-3466	-4843.8247	-4840.0531	-4840.0533	-4840.0520	-4840.0531	
uce-3468	-2171.4994	-2171.5010	-2171.5001	-2171.4986	-2171.5001	
uce-3469	-4401.8343	-4393.6903	-4398.6277	-4398.6281	-4393.6902	
uce-347	-5442.3861	-5440.4565	-5440.4566	-5440.4564	-5440.4571	
uce-3470	-3090.5571	-3084.0879	-3084.0881	-3084.4109	-3084.4103	
uce-3471	-4279.8225	-4269.5381	-4269.5388	-4271.3749	-4271.3751	
uce-3473	-4208.2615	-4209.8412	-4209.8425	-4209.8418	-4209.8416	
uce-3475	-5289.2291	-5276.1057	-5276.4951	-5276.4950	-5276.1063	
uce-3476	-3256.7486	-3246.0083	-3246.3740	-3246.3738	-3246.0081	
uce-3479	-5553.7298	-5542.8275	-5542.8276	-5545.2345	-5545.5608	
uce-348	-1718.9571	-1715.9112	-1715.9113	-1715.9117	-1715.9120	
uce-3481	-4907.2727	-4891.3968	-4891.3968	-4891.4370	-4891.4365	
uce-3482	-3380.1933	-3377.2778	-3377.2778	-3377.2775	-3377.2776	
uce-3483	-4914.8661	-4912.3403	-4912.7594	-4912.7589	-4912.3404	
uce-3484	-4365.7768	-4360.4559	-4361.4234	-4360.4566	-4361.4226	
uce-3486	-2980.8283	-2983.8210	-2983.8711	-2983.8716	-2983.8207	
uce-3487	-3762.1129	-3747.2042	-3749.3632	-3749.3633	-3747.2042	
uce-3488	-3440.8783	-3442.1523	-3442.4116	-3442.1528	-3442.4126	
uce-3490	-2943.6183	-2944.9223	-2944.9189	-2945.6710	-2944.9219	
uce-3492	-5717.1275	-5702.6559	-5702.6558	-5703.2348	-5703.2349	
uce-3493	-4957.3264	-4956.7669	-4958.6728	-4956.7667	-4958.6726	
uce-3494	-3993.4523	-3990.0604	-3990.8287	-3990.7629	-3990.0595	
uce-3497	-3337.9389	-3331.9817	-3332.5824	-3331.9819	-3332.3206	
uce-3499	-2233.5894	-2229.3242	-2232.0416	-2232.0426	-2229.3241	
uce-350	-5193.8422	-5192.8425	-5192.8434	-5192.8431	-5192.8434	
uce-3500	-6001.2096	-6002.1054	-6005.5460	-6005.5090	-6002.1056	
uce-3501	-3494.0131	-3491.3174	-3491.8384	-3491.8381	-3491.3176	
uce-3503	-3762.1351	-3757.8188	-3757.8200	-3757.9370	-3757.9369	
uce-3504	-5240.7628	-5228.5291	-5232.0007	-5228.5276	-5232.4268	
uce-3505	-5995.1288	-5995.1119	-5995.1116	-5995.1114	-5995.1122	
uce-351	-4152.8842	-4155.4788	-4156.0727	-4155.4778	-4156.0737	
uce-3512	-4027.3613	-4027.4365	-4027.4361	-4028.1526	-4028.1584	
uce-3514	-6895.9640	-6895.1716	-6895.2933	-6895.1716	-6895.3093	
uce-3515	-3898.0545	-3886.4245	-3888.5003	-3886.4236	-3888.4990	
uce-3516	-7599.4715	-7598.3869	-7598.3873	-7598.3876	-7598.3867	
uce-3517	-1999.0340	-1997.6108	-1997.6109	-1997.6105	-1997.6108	
uce-352	-3613.6312	-3610.3103	-3610.3121	-3611.7262	-3610.5440	
