Locus	Sclero	ToxPoly	ToxAngIg	ToxSnAng	ToxSnIg
uce-2856	-7524.17	-7520.72	-7520.06	-7520.32	-7523.09	
uce-2857	-8255.45	-8212.35	-8221.14	-8211.78	-8221.07	
uce-2858	-7379.34	-7369.62	-7369.28	-7366.19	-7370.26	
uce-286	-2414.06	-2412.95	-2411.61	-2414.90	-2414.21	
uce-2860	-4026.42	-4026.21	-4025.59	-4027.33	-4027.81	
uce-2861	-4675.48	-4659.74	-4659.85	-4662.82	-4660.41	
uce-2864	-7456.91	-7450.38	-7449.29	-7453.50	-7452.23	
uce-2865	-4641.79	-4624.80	-4627.86	-4623.96	-4624.63	
uce-2866	-4145.91	-4134.39	-4134.12	-4135.20	-4136.35	
uce-2868	-5641.90	-5620.68	-5618.97	-5620.53	-5621.57	
uce-2869	-3145.84	-3147.92	-3148.21	-3148.00	-3147.40	
uce-287	-6480.37	-6485.20	-6483.46	-6488.02	-6488.94	
uce-2870	-2292.92	-2298.85	-2299.42	-2299.03	-2298.58	
uce-2874	-5709.70	-5694.01	-5696.38	-5697.71	-5693.76	
uce-2875	-5386.85	-5386.69	-5388.45	-5388.31	-5384.46	
uce-2877	-4036.30	-4041.37	-4043.17	-4043.50	-4041.98	
uce-2878	-4655.90	-4633.07	-4632.23	-4632.03	-4635.46	
uce-2879	-6144.91	-6129.14	-6132.76	-6132.79	-6128.46	
uce-288	-4958.14	-4929.60	-4928.96	-4930.95	-4930.46	
uce-2886	-4270.26	-4280.46	-4280.44	-4279.09	-4279.99	
uce-2887	-4509.62	-4501.41	-4501.44	-4501.78	-4500.82	
uce-2888	-5545.45	-5545.78	-5548.28	-5549.48	-5544.39	
uce-2889	-4974.23	-4978.19	-4979.57	-4978.99	-4981.03	
uce-2890	-5804.52	-5794.89	-5793.33	-5795.01	-5795.09	
uce-2892	-4800.49	-4777.64	-4778.09	-4778.16	-4776.60	
uce-2893	-4282.41	-4294.93	-4294.62	-4294.20	-4294.38	
uce-2895	-5270.97	-5273.24	-5273.05	-5273.15	-5272.66	
uce-2896	-8242.63	-8223.31	-8224.94	-8226.32	-8222.55	
uce-2897	-6960.18	-6941.51	-6941.08	-6943.47	-6941.57	
uce-2899	-5208.29	-5176.53	-5182.95	-5183.01	-5174.95	
uce-29	-4424.56	-4412.69	-4415.75	-4413.88	-4412.10	
uce-290	-3722.82	-3726.67	-3729.82	-3729.79	-3724.92	
uce-2901	-7617.68	-7576.86	-7583.62	-7583.71	-7576.37	
uce-2903	-4987.59	-4986.27	-4989.32	-4989.57	-4987.16	
uce-2905	-4508.28	-4494.38	-4493.69	-4496.77	-4496.53	
uce-2907	-4683.61	-4676.17	-4678.37	-4678.13	-4675.56	
uce-2908	-5155.25	-5142.15	-5142.10	-5141.17	-5140.84	
uce-2909	-3914.32	-3868.65	-3868.18	-3870.78	-3868.68	
uce-291	-5430.55	-5426.81	-5425.20	-5429.46	-5429.79	
uce-2910	-3570.72	-3567.49	-3567.88	-3569.09	-3568.81	
uce-2911	-4125.71	-4117.00	-4118.11	-4117.53	-4117.37	
uce-2915	-5178.47	-5149.68	-5156.45	-5157.91	-5147.99	
uce-2917	-5431.77	-5399.71	-5400.02	-5401.01	-5400.71	
uce-292	-3248.77	-3237.79	-3238.02	-3236.63	-3238.15	
uce-2920	-3545.28	-3542.31	-3540.89	-3544.75	-3545.16	
uce-2921	-3719.04	-3718.07	-3717.87	-3716.11	-3717.95	
uce-2922	-4537.56	-4529.11	-4527.75	-4532.41	-4530.97	
uce-2923	-4246.45	-4247.92	-4255.49	-4256.61	-4247.19	
uce-2924	-3893.94	-3876.09	-3875.72	-3876.60	-3876.83	
uce-2925	-4246.06	-4245.44	-4245.84	-4245.25	-4246.11	
uce-2926	-5871.51	-5864.83	-5866.84	-5863.56	-5866.51	
uce-2927	-4617.50	-4607.82	-4605.05	-4610.68	-4609.92	
uce-2928	-4378.41	-4380.14	-4381.60	-4377.88	-4380.77	
uce-2930	-1181.59	-1180.89	-1180.56	-1180.76	-1180.86	
uce-2932	-4524.36	-4501.05	-4499.50	-4507.28	-4507.76	
uce-2933	-3441.03	-3449.47	-3447.95	-3450.65	-3449.58	
uce-2936	-2438.21	-2427.61	-2431.42	-2426.66	-2431.11	
uce-2937	-5099.64	-5088.11	-5093.58	-5090.88	-5086.86	
uce-2938	-3437.37	-3422.55	-3425.58	-3425.32	-3421.74	
uce-2939	-3394.02	-3387.64	-3388.40	-3389.00	-3390.69	
uce-294	-3294.94	-3292.96	-3293.01	-3293.90	-3293.01	
uce-2940	-3081.18	-3073.40	-3078.64	-3076.36	-3072.01	
uce-2941	-4470.11	-4458.03	-4458.87	-4459.22	-4457.90	
uce-2943	-5565.16	-5573.64	-5575.44	-5573.17	-5574.95	
uce-2952	-6050.04	-6047.02	-6050.06	-6045.44	-6045.60	
uce-2953	-7577.62	-7564.33	-7567.07	-7563.24	-7568.83	
uce-2954	-5175.98	-5176.84	-5180.39	-5175.75	-5180.98	
uce-2955	-3091.35	-3086.28	-3088.08	-3085.82	-3088.30	
uce-2958	-2963.34	-2957.27	-2956.81	-2957.42	-2957.14	
uce-2959	-3467.56	-3466.79	-3465.20	-3467.95	-3466.61	
uce-2962	-7030.30	-7026.37	-7029.82	-7027.74	-7024.69	
uce-2963	-6261.39	-6238.06	-6237.11	-6238.22	-6238.79	
uce-2964	-3611.59	-3613.90	-3613.15	-3614.33	-3614.05	
uce-2965	-3028.12	-3009.57	-3008.77	-3013.03	-3011.96	
uce-2966	-4698.35	-4694.74	-4695.44	-4694.36	-4694.76	
uce-2968	-5936.40	-5913.58	-5914.71	-5912.59	-5914.62	
uce-2969	-8971.65	-8954.96	-8955.74	-8956.07	-8954.59	
uce-297	-4743.75	-4740.87	-4740.58	-4740.75	-4741.59	
uce-2971	-2399.39	-2393.32	-2393.24	-2393.19	-2393.72	
uce-2973	-5761.07	-5739.61	-5739.63	-5739.32	-5739.22	
uce-2975	-3784.66	-3789.46	-3792.64	-3791.36	-3788.68	
uce-2976	-3813.28	-3805.62	-3805.78	-3808.38	-3804.73	
uce-2978	-5047.08	-5043.32	-5044.69	-5042.74	-5042.66	
uce-298	-4723.62	-4725.61	-4725.75	-4725.43	-4725.11	
uce-2980	-4499.79	-4485.82	-4492.32	-4493.44	-4484.70	
uce-2981	-5120.90	-5110.53	-5110.38	-5110.03	-5110.27	
uce-2982	-2436.45	-2434.27	-2433.31	-2436.27	-2435.51	
uce-2987	-5795.96	-5791.57	-5793.17	-5791.72	-5789.86	
uce-299	-6752.22	-6731.08	-6740.34	-6731.52	-6737.78	
uce-2991	-6033.94	-6030.00	-6031.88	-6029.66	-6029.38	
uce-2992	-5599.30	-5594.06	-5593.45	-5597.08	-5593.81	
uce-2994	-1410.30	-1403.57	-1404.60	-1403.74	-1403.97	
uce-2995	-4019.41	-4007.22	-4005.79	-4008.56	-4008.05	
uce-2997	-4400.18	-4404.05	-4402.93	-4402.77	-4401.47	
uce-2998	-3864.46	-3843.38	-3841.87	-3846.77	-3847.16	
uce-2999	-5263.37	-5242.05	-5245.68	-5244.10	-5240.31	
uce-3	-2222.70	-2227.69	-2228.31	-2228.71	-2228.79	
uce-300	-6499.19	-6500.89	-6503.00	-6499.39	-6502.37	
uce-3000	-3778.63	-3773.82	-3773.74	-3776.29	-3774.75	
uce-3003	-6379.46	-6380.23	-6382.50	-6385.18	-6380.13	
uce-3004	-4574.83	-4570.30	-4570.36	-4568.97	-4572.34	
uce-3007	-3182.32	-3174.86	-3175.37	-3175.53	-3174.02	
uce-3008	-3889.42	-3876.00	-3878.42	-3878.20	-3875.15	
uce-3009	-2692.54	-2677.86	-2676.38	-2688.94	-2688.47	
uce-301	-3150.31	-3142.63	-3141.93	-3143.39	-3141.71	
uce-3010	-5110.16	-5107.54	-5108.78	-5106.79	-5110.15	
uce-3011	-3591.15	-3571.41	-3571.18	-3570.94	-3571.40	
uce-3013	-5652.44	-5652.33	-5656.23	-5651.63	-5657.74	
uce-3014	-8202.56	-8176.53	-8180.50	-8180.13	-8175.11	
uce-3016	-4191.25	-4187.95	-4187.18	-4188.19	-4187.15	
uce-3018	-4118.61	-4107.60	-4112.42	-4110.08	-4107.11	
uce-3020	-1681.25	-1685.92	-1689.09	-1685.01	-1688.42	
uce-3024	-3345.99	-3349.76	-3349.74	-3352.53	-3348.12	
uce-3025	-5071.93	-5071.64	-5071.28	-5071.66	-5071.28	
uce-3026	-5988.49	-5976.88	-5977.19	-5975.98	-5977.62	
uce-3027	-3991.04	-3974.99	-3974.66	-3974.41	-3974.18	
uce-3028	-4863.67	-4825.17	-4825.01	-4824.09	-4822.45	
uce-3030	-4417.85	-4410.68	-4409.81	-4413.60	-4413.88	
uce-3031	-7604.42	-7593.15	-7598.11	-7599.25	-7592.05	
uce-3032	-2824.61	-2814.20	-2813.76	-2814.03	-2813.78	
uce-3033	-5583.51	-5573.55	-5574.23	-5573.23	-5574.21	
uce-3036	-2864.41	-2853.63	-2853.34	-2852.27	-2853.64	
uce-3038	-3039.46	-3026.65	-3025.83	-3027.33	-3027.01	
uce-3039	-3048.13	-3033.95	-3034.03	-3034.31	-3033.13	
uce-3043	-2796.32	-2796.39	-2795.11	-2796.77	-2802.65	
uce-3046	-5385.84	-5378.42	-5378.17	-5379.68	-5378.45	
uce-3049	-5849.99	-5844.00	-5843.99	-5847.44	-5846.89	
uce-305	-4105.91	-4103.35	-4107.32	-4104.00	-4105.93	
uce-3050	-1200.30	-1204.51	-1205.95	-1206.27	-1203.92	
uce-3051	-4843.31	-4839.91	-4839.90	-4840.77	-4840.58	
uce-3053	-3116.72	-3103.00	-3102.74	-3102.16	-3103.00	
uce-3054	-4371.51	-4363.39	-4364.53	-4361.61	-4364.30	
uce-3055	-6518.63	-6486.88	-6493.44	-6485.91	-6492.53	
uce-3057	-6010.36	-6005.95	-6008.92	-6007.81	-6004.68	
uce-3058	-5486.53	-5458.94	-5460.33	-5459.93	-5458.20	
uce-3059	-7575.22	-7555.18	-7555.62	-7555.44	-7555.93	
uce-3060	-6419.35	-6385.08	-6385.09	-6386.06	-6383.40	
uce-3061	-6450.06	-6441.40	-6444.81	-6439.51	-6446.02	
uce-3062	-3935.15	-3926.90	-3927.45	-3929.21	-3926.39	
uce-3065	-4913.05	-4884.72	-4885.18	-4884.66	-4883.54	
uce-3067	-6562.42	-6567.88	-6566.16	-6566.40	-6567.10	
uce-3068	-4909.61	-4880.82	-4888.46	-4888.80	-4879.24	
uce-3069	-5169.15	-5164.96	-5163.53	-5165.18	-5165.39	
uce-3070	-6011.13	-5981.26	-5984.91	-5983.33	-5981.27	
uce-3071	-6718.95	-6708.63	-6707.75	-6708.99	-6711.41	
uce-3073	-2654.64	-2640.90	-2641.91	-2641.88	-2640.38	
uce-3074	-3733.53	-3734.15	-3733.37	-3733.52	-3737.04	
uce-3075	-3901.08	-3891.94	-3890.96	-3893.61	-3894.84	
uce-3077	-6486.22	-6480.99	-6481.71	-6480.56	-6479.87	
uce-3078	-6913.76	-6909.69	-6910.61	-6909.95	-6912.82	
uce-3079	-2644.75	-2638.80	-2639.31	-2639.20	-2639.07	
uce-308	-3225.50	-3225.13	-3226.04	-3225.38	-3225.82	
uce-3081	-7086.38	-7066.13	-7066.35	-7067.93	-7064.18	
uce-3082	-4109.18	-4105.29	-4104.11	-4104.54	-4105.14	
uce-3083	-5408.91	-5396.54	-5397.01	-5399.09	-5397.83	
uce-3084	-6336.59	-6334.83	-6334.47	-6336.92	-6335.78	
uce-3085	-5349.30	-5348.33	-5347.91	-5351.37	-5349.73	
uce-3086	-5484.55	-5482.64	-5481.81	-5488.15	-5482.98	
uce-3089	-3276.36	-3278.08	-3278.24	-3280.29	-3281.44	
uce-309	-6458.13	-6422.87	-6423.21	-6426.89	-6423.90	
uce-3092	-5164.82	-5165.81	-5167.07	-5164.78	-5165.38	
uce-3093	-3005.26	-2994.82	-2996.80	-2993.59	-2996.91	
uce-3095	-4523.50	-4524.83	-4525.12	-4526.61	-4525.51	
uce-3096	-4194.12	-4184.86	-4189.83	-4190.27	-4183.19	
uce-3097	-4608.72	-4600.22	-4600.63	-4600.42	-4601.97	
uce-3099	-5853.48	-5835.94	-5835.84	-5836.60	-5837.49	
uce-3100	-4778.35	-4756.64	-4755.53	-4759.13	-4760.68	
uce-3101	-7928.93	-7912.60	-7910.44	-7916.52	-7915.41	
uce-3104	-6689.77	-6685.08	-6685.26	-6685.18	-6687.48	
uce-3105	-6815.41	-6805.20	-6805.07	-6805.55	-6807.24	
uce-3106	-2826.79	-2817.72	-2819.29	-2816.10	-2819.27	
uce-3109	-4763.94	-4747.15	-4745.53	-4751.88	-4749.32	
uce-3110	-6264.78	-6254.34	-6256.50	-6252.78	-6256.62	
uce-3111	-3620.52	-3626.15	-3624.58	-3628.27	-3628.62	
uce-3113	-3808.77	-3793.93	-3802.00	-3792.36	-3800.36	
uce-3114	-6666.16	-6648.87	-6649.71	-6650.18	-6650.69	
uce-3115	-4317.53	-4312.05	-4312.51	-4313.62	-4313.65	
uce-3116	-2529.47	-2531.13	-2530.52	-2532.52	-2531.97	
uce-3117	-5778.84	-5757.05	-5757.25	-5757.81	-5757.66	
uce-3121	-4477.11	-4461.32	-4460.33	-4461.76	-4460.09	
uce-3122	-5336.03	-5297.95	-5299.87	-5297.16	-5301.84	
uce-3124	-2945.36	-2934.40	-2935.61	-2935.32	-2934.69	
uce-3126	-3687.11	-3683.04	-3682.18	-3683.08	-3681.84	
uce-3129	-5357.90	-5327.21	-5327.63	-5327.11	-5327.34	
uce-3130	-4944.79	-4938.28	-4937.91	-4938.99	-4938.84	
uce-3131	-4676.36	-4653.40	-4652.57	-4656.29	-4657.50	
uce-3134	-5636.89	-5641.68	-5641.29	-5643.00	-5641.04	
uce-3135	-3909.87	-3903.89	-3901.93	-3906.00	-3902.74	
uce-3137	-4525.06	-4526.04	-4523.41	-4528.72	-4527.72	
uce-3138	-5085.31	-5070.43	-5072.74	-5072.65	-5068.92	
uce-3139	-4285.63	-4285.19	-4287.35	-4285.53	-4286.42	
uce-314	-4854.80	-4834.47	-4836.29	-4835.18	-4835.63	
uce-3140	-3055.91	-3049.66	-3052.79	-3049.99	-3050.06	
uce-3141	-3832.35	-3819.57	-3819.53	-3824.10	-3820.14	
uce-315	-5587.59	-5589.28	-5594.51	-5591.31	-5588.10	
uce-3150	-2830.10	-2819.74	-2817.92	-2825.35	-2825.87	
uce-3153	-2580.71	-2571.56	-2573.92	-2573.88	-2570.67	
uce-3154	-3980.27	-3959.24	-3959.14	-3958.88	-3959.57	
uce-3156	-4584.99	-4578.74	-4587.86	-4588.41	-4577.82	
uce-3157	-6572.39	-6554.77	-6555.42	-6552.97	-6554.57	
uce-3158	-2707.76	-2712.03	-2714.34	-2715.03	-2710.72	
uce-3159	-5533.31	-5521.46	-5522.37	-5522.10	-5520.58	
uce-3160	-7494.95	-7477.23	-7477.48	-7480.72	-7477.53	
uce-3161	-5834.21	-5831.53	-5834.93	-5830.38	-5834.46	
uce-3163	-4233.23	-4221.07	-4223.04	-4219.87	-4223.22	
uce-3166	-2921.18	-2911.61	-2913.20	-2912.38	-2909.60	
uce-3167	-3957.27	-3937.03	-3939.39	-3936.16	-3937.73	
uce-317	-2297.23	-2292.12	-2292.57	-2293.56	-2292.90	
uce-3170	-4296.20	-4285.84	-4286.48	-4287.39	-4285.01	
uce-3174	-5530.13	-5517.77	-5521.64	-5521.18	-5518.43	
uce-3175	-4125.56	-4126.96	-4127.15	-4126.82	-4125.82	
uce-3177	-1496.56	-1495.22	-1495.14	-1495.05	-1494.99	
uce-3178	-5914.53	-5899.43	-5900.24	-5900.99	-5897.93	
uce-3179	-5798.10	-5770.46	-5770.64	-5769.93	-5770.51	
uce-318	-4964.17	-4933.43	-4949.00	-4948.80	-4932.56	
uce-3180	-4371.82	-4357.44	-4361.02	-4357.18	-4360.68	
uce-3181	-4160.73	-4167.06	-4167.85	-4166.42	-4166.22	
uce-3183	-1992.52	-1992.95	-1991.94	-1992.03	-1992.35	
uce-3184	-2573.95	-2572.91	-2572.45	-2573.48	-2572.85	
uce-3185	-4713.83	-4698.19	-4695.54	-4703.23	-4703.71	
uce-3186	-4722.34	-4704.89	-4704.34	-4704.93	-4705.72	
uce-3187	-2014.94	-2009.71	-2009.49	-2008.86	-2009.25	
uce-3188	-4374.50	-4372.83	-4370.67	-4372.44	-4374.92	
uce-3189	-3167.96	-3167.80	-3168.71	-3166.69	-3169.31	
uce-319	-6203.31	-6185.07	-6184.96	-6187.14	-6184.07	
uce-3191	-5066.72	-5054.99	-5054.99	-5054.39	-5054.57	
uce-3193	-7844.51	-7833.51	-7832.80	-7832.78	-7835.55	
uce-3196	-5553.49	-5551.45	-5551.76	-5551.26	-5552.20	
uce-3199	-2631.37	-2630.01	-2633.24	-2631.45	-2629.42	
uce-320	-3848.84	-3839.97	-3838.22	-3843.27	-3843.52	
uce-3200	-5630.36	-5624.84	-5627.19	-5627.38	-5624.89	
uce-3202	-2824.37	-2823.08	-2824.03	-2823.03	-2822.78	
uce-3208	-3904.19	-3897.20	-3901.08	-3895.96	-3901.99	
uce-3211	-2576.57	-2575.89	-2578.59	-2578.04	-2575.82	
uce-3212	-4106.41	-4100.16	-4099.12	-4102.99	-4102.74	
uce-3213	-2888.12	-2891.78	-2892.90	-2891.76	-2893.87	
uce-3214	-4222.98	-4215.74	-4215.60	-4216.11	-4214.19	
uce-3215	-3187.38	-3181.87	-3179.67	-3182.51	-3182.23	
uce-3217	-5079.66	-5084.30	-5082.98	-5082.82	-5083.61	
uce-3219	-3583.56	-3588.72	-3589.22	-3592.06	-3588.90	
uce-322	-5265.32	-5265.36	-5265.47	-5266.46	-5265.35	
uce-3222	-6491.67	-6477.22	-6476.74	-6485.28	-6485.36	
uce-3223	-6294.43	-6283.42	-6285.48	-6285.01	-6283.95	
uce-3224	-1659.78	-1660.43	-1660.91	-1660.79	-1660.36	
uce-3225	-4659.19	-4640.76	-4639.90	-4642.60	-4642.59	
uce-3227	-5701.97	-5680.14	-5680.03	-5680.60	-5680.98	
uce-3228	-4748.52	-4738.77	-4738.64	-4737.43	-4740.22	
uce-323	-4613.20	-4604.80	-4605.34	-4605.14	-4605.46	
uce-3231	-2394.10	-2410.25	-2413.45	-2408.66	-2410.64	
uce-3233	-4233.88	-4214.95	-4218.84	-4217.97	-4213.95	
uce-3234	-3352.27	-3347.17	-3347.27	-3347.29	-3347.12	
uce-3235	-6140.53	-6143.79	-6146.52	-6141.48	-6148.79	
uce-3237	-1932.77	-1932.74	-1936.50	-1933.23	-1931.99	
uce-3238	-6173.52	-6158.69	-6164.20	-6158.38	-6164.03	
uce-3239	-1437.82	-1430.70	-1438.95	-1429.06	-1438.84	
uce-3241	-3891.91	-3873.37	-3874.12	-3872.99	-3875.04	
uce-3242	-3938.98	-3925.95	-3928.35	-3924.37	-3926.48	
uce-3243	-4514.85	-4502.90	-4507.60	-4502.29	-4507.76	
uce-3244	-6333.46	-6322.26	-6324.33	-6322.63	-6324.43	
uce-3246	-5856.85	-5834.12	-5835.69	-5834.00	-5833.40	
uce-3247	-7091.78	-7086.36	-7085.31	-7088.78	-7087.39	
uce-3248	-2350.95	-2350.43	-2350.78	-2350.61	-2350.79	
uce-3249	-2808.26	-2797.64	-2797.95	-2797.43	-2797.88	
uce-325	-4402.54	-4394.32	-4394.04	-4398.92	-4394.59	
uce-3251	-3622.90	-3597.12	-3596.51	-3599.37	-3599.38	
uce-3252	-4928.01	-4925.73	-4924.09	-4934.65	-4931.94	
uce-3257	-4780.40	-4766.65	-4767.10	-4766.70	-4766.37	
uce-3258	-5869.67	-5873.00	-5873.14	-5873.24	-5873.03	
uce-3259	-4626.50	-4626.62	-4628.12	-4627.35	-4625.94	
uce-326	-6150.41	-6131.91	-6132.82	-6131.66	-6131.13	
uce-3260	-4193.49	-4189.53	-4190.39	-4188.06	-4190.17	
uce-3262	-7291.02	-7279.03	-7278.18	-7279.28	-7278.44	
uce-3263	-2790.07	-2779.59	-2779.65	-2778.64	-2781.28	
uce-3264	-3791.86	-3784.32	-3785.28	-3787.80	-3782.84	
uce-3265	-3022.40	-3021.61	-3021.35	-3021.97	-3021.21	
uce-3267	-6437.90	-6433.03	-6430.09	-6431.24	-6433.19	
uce-327	-6670.77	-6663.65	-6662.69	-6664.10	-6663.93	
uce-3273	-2722.31	-2713.51	-2713.20	-2713.11	-2714.21	
uce-3274	-1175.28	-1165.19	-1165.92	-1164.84	-1164.91	
uce-3276	-5083.51	-5080.34	-5078.92	-5084.94	-5088.17	
uce-3277	-3774.72	-3753.90	-3754.70	-3754.47	-3754.73	
uce-3279	-5701.20	-5713.54	-5716.01	-5715.33	-5713.42	
uce-3280	-2816.51	-2812.77	-2811.94	-2813.99	-2813.75	
uce-3281	-5646.63	-5626.48	-5628.80	-5627.20	-5625.32	
uce-3282	-3950.34	-3935.22	-3937.55	-3935.63	-3934.66	
uce-3284	-3817.72	-3820.30	-3820.54	-3820.89	-3820.44	
uce-3285	-929.98	-932.88	-934.65	-931.75	-935.69	
uce-3287	-5456.98	-5448.85	-5448.90	-5453.06	-5450.30	
uce-3290	-4720.95	-4717.32	-4718.37	-4716.75	-4719.64	
uce-3291	-2528.52	-2526.18	-2526.23	-2526.46	-2527.05	
uce-3294	-6005.94	-5998.00	-5997.07	-5997.10	-5997.87	
uce-3297	-1609.04	-1608.33	-1607.96	-1607.51	-1611.68	
uce-33	-5343.78	-5350.58	-5352.89	-5350.38	-5350.18	
uce-330	-5754.78	-5756.96	-5759.89	-5756.21	-5759.76	
uce-3300	-5052.55	-5048.64	-5049.19	-5048.94	-5048.50	
uce-3302	-2712.69	-2718.66	-2720.87	-2721.71	-2717.46	
uce-3303	-4852.06	-4841.41	-4842.93	-4840.10	-4841.80	
uce-3304	-5642.49	-5631.81	-5631.49	-5631.80	-5631.32	
uce-3306	-4092.18	-4076.17	-4078.80	-4080.19	-4074.77	
uce-3307	-5314.10	-5308.06	-5311.81	-5311.99	-5305.94	
uce-3308	-5210.25	-5205.04	-5209.82	-5202.82	-5210.49	
uce-3309	-4567.96	-4551.33	-4551.44	-4550.11	-4550.01	
uce-3310	-3734.00	-3733.52	-3734.45	-3732.30	-3734.93	
uce-3312	-3951.66	-3940.80	-3939.28	-3939.41	-3944.02	
uce-3313	-6303.07	-6287.18	-6288.42	-6287.08	-6287.28	
uce-3314	-5043.35	-5043.65	-5045.68	-5042.05	-5045.38	
uce-3316	-7230.85	-7233.90	-7233.10	-7232.66	-7232.73	
uce-3317	-3865.56	-3863.07	-3862.65	-3868.55	-3869.15	
uce-3318	-4776.69	-4781.32	-4781.84	-4781.86	-4782.63	
uce-3319	-3110.02	-3106.01	-3106.19	-3105.38	-3105.80	
uce-3320	-4683.42	-4662.25	-4662.62	-4663.83	-4664.83	
uce-3322	-4691.79	-4674.40	-4676.38	-4674.03	-4674.27	
uce-3323	-3139.30	-3134.73	-3136.58	-3136.20	-3133.82	
uce-3324	-3968.42	-3968.34	-3967.91	-3968.47	-3968.38	
uce-3326	-4603.16	-4604.87	-4605.03	-4606.90	-4605.73	
uce-3327	-1968.92	-1966.01	-1969.21	-1969.03	-1964.97	
uce-3329	-5068.62	-5042.11	-5042.02	-5042.45	-5044.53	
uce-333	-6445.26	-6426.00	-6427.32	-6426.55	-6425.58	
uce-3330	-2079.87	-2081.76	-2081.71	-2082.19	-2082.39	
uce-3331	-5288.69	-5287.78	-5287.62	-5289.40	-5288.64	
uce-3332	-7631.01	-7625.38	-7626.97	-7625.08	-7624.85	
uce-3333	-4816.46	-4806.79	-4806.04	-4810.06	-4808.75	
uce-3334	-4025.44	-4010.53	-4010.00	-4009.71	-4013.14	
uce-3335	-3750.39	-3735.46	-3735.47	-3735.46	-3734.94	
uce-3336	-2620.64	-2623.18	-2625.20	-2623.47	-2622.72	
uce-3337	-5642.04	-5623.95	-5624.02	-5623.86	-5622.58	
uce-3338	-6706.00	-6692.41	-6694.68	-6691.07	-6689.57	
uce-334	-5364.20	-5359.01	-5362.54	-5357.47	-5362.58	
uce-3340	-6002.88	-6005.77	-6005.75	-6003.45	-6004.16	
uce-3341	-4660.51	-4651.63	-4654.35	-4655.29	-4649.58	
uce-3345	-4131.18	-4124.27	-4123.23	-4124.99	-4125.14	
uce-3346	-4470.67	-4447.64	-4446.87	-4445.91	-4446.73	
uce-3348	-5549.06	-5538.11	-5541.11	-5541.67	-5537.42	
uce-3349	-2823.83	-2830.57	-2830.19	-2831.69	-2828.57	
uce-335	-5621.86	-5602.95	-5603.48	-5603.81	-5603.27	
uce-3350	-8087.40	-8068.64	-8068.70	-8071.33	-8068.82	
uce-3352	-1623.48	-1616.68	-1616.41	-1616.76	-1616.38	
uce-3353	-5310.66	-5295.54	-5293.94	-5296.98	-5296.47	
uce-3354	-3636.14	-3631.45	-3632.02	-3633.03	-3632.49	
uce-3355	-4195.38	-4193.83	-4195.32	-4194.02	-4194.91	
uce-3356	-4431.07	-4413.74	-4415.35	-4414.14	-4414.98	
uce-3358	-5326.00	-5318.87	-5320.65	-5318.19	-5320.31	
uce-3359	-6464.94	-6456.48	-6455.77	-6454.37	-6456.55	
uce-336	-3740.07	-3743.37	-3741.25	-3746.27	-3745.96	
uce-3360	-5697.07	-5687.39	-5688.84	-5685.70	-5686.44	
uce-3361	-4054.67	-4044.66	-4049.14	-4043.59	-4046.03	
uce-3363	-3426.56	-3417.14	-3417.46	-3417.19	-3418.32	
uce-3366	-4853.82	-4845.54	-4844.78	-4847.44	-4846.44	
uce-3368	-5516.55	-5502.90	-5501.54	-5504.00	-5505.99	
uce-3369	-2469.80	-2471.66	-2471.27	-2471.52	-2473.20	
uce-337	-3843.72	-3827.84	-3826.36	-3827.39	-3827.76	
uce-3371	-6802.53	-6802.94	-6802.79	-6801.41	-6803.70	
uce-3373	-6217.89	-6207.65	-6205.68	-6208.69	-6214.35	
uce-3376	-5021.09	-5019.93	-5018.50	-5021.01	-5020.59	
uce-3377	-3484.28	-3462.52	-3465.77	-3461.60	-3465.30	
uce-3378	-7111.25	-7086.52	-7086.16	-7090.66	-7091.26	
uce-3379	-3079.82	-3079.79	-3078.28	-3084.62	-3083.52	
uce-338	-5708.84	-5699.54	-5699.17	-5699.45	-5698.87	
uce-3380	-6084.66	-6071.79	-6070.85	-6073.16	-6073.38	
uce-3383	-2021.45	-2017.50	-2017.64	-2018.09	-2017.64	
uce-3384	-6709.91	-6694.25	-6692.48	-6696.16	-6695.18	
uce-3387	-1891.87	-1888.38	-1887.87	-1887.47	-1888.32	
uce-3392	-5343.47	-5331.43	-5330.66	-5331.36	-5333.14	
uce-3394	-4855.40	-4852.63	-4851.32	-4852.61	-4851.68	
uce-3398	-5064.65	-5028.64	-5027.16	-5031.10	-5028.31	
uce-34	-2609.90	-2608.45	-2608.13	-2608.30	-2608.31	
uce-3400	-7192.13	-7188.24	-7189.05	-7190.41	-7189.05	
uce-3402	-4664.06	-4635.95	-4636.20	-4636.20	-4636.05	
uce-3406	-2789.49	-2781.79	-2783.80	-2783.02	-2779.77	
uce-3407	-2996.20	-2993.63	-2993.42	-2994.51	-2993.87	
uce-3410	-4810.24	-4816.78	-4816.73	-4815.98	-4816.80	
uce-3412	-7267.55	-7254.91	-7256.83	-7253.75	-7255.77	
uce-3416	-5539.00	-5512.37	-5514.65	-5513.47	-5513.60	
uce-3417	-3337.70	-3332.40	-3331.04	-3331.92	-3332.35	
uce-3419	-6674.74	-6670.67	-6674.41	-6671.41	-6671.73	
uce-342	-2917.50	-2912.40	-2912.09	-2913.82	-2913.93	
uce-3420	-2645.65	-2645.97	-2646.31	-2645.52	-2646.12	
uce-3421	-6044.15	-6021.85	-6022.22	-6021.87	-6021.62	
