Locus	Sclero	ToxPoly	ToxAngIg	ToxSnAng	ToxSnIg
uce-2753	-3377.59	-3374.13	-3373.62	-3372.75	-3373.27	
uce-2754	-2742.20	-2742.55	-2743.21	-2742.03	-2742.59	
uce-2755	-4955.81	-4957.01	-4955.55	-4955.24	-4956.14	
uce-2757	-2684.82	-2691.14	-2694.93	-2693.53	-2690.98	
uce-2758	-6494.08	-6503.96	-6504.39	-6503.25	-6503.88	
uce-276	-6947.01	-6952.09	-6949.94	-6953.13	-6951.73	
uce-2762	-4844.94	-4847.95	-4848.59	-4848.39	-4848.18	
uce-2763	-4147.40	-4194.34	-4199.93	-4198.38	-4193.39	
uce-2765	-7383.05	-7381.86	-7383.07	-7384.54	-7379.75	
uce-2766	-4516.29	-4516.27	-4523.09	-4522.84	-4514.45	
uce-2767	-4944.41	-4948.30	-4949.75	-4949.11	-4949.22	
uce-2768	-4096.43	-4097.86	-4100.07	-4097.35	-4100.66	
uce-2769	-5462.23	-5456.93	-5457.10	-5456.92	-5456.36	
uce-277	-5109.49	-5107.18	-5110.58	-5112.07	-5106.48	
uce-2770	-2922.92	-2926.61	-2927.83	-2927.37	-2927.90	
uce-2771	-6414.46	-6410.68	-6410.31	-6409.87	-6411.16	
uce-2772	-4481.82	-4477.19	-4476.71	-4477.03	-4476.46	
uce-2773	-5902.80	-5891.20	-5890.73	-5892.26	-5892.57	
uce-2774	-4500.87	-4521.36	-4522.92	-4523.07	-4520.08	
uce-2775	-7281.10	-7274.98	-7279.53	-7278.59	-7274.21	
uce-2777	-3559.97	-3562.89	-3562.35	-3562.48	-3562.27	
uce-2778	-4781.04	-4775.49	-4779.99	-4779.20	-4773.64	
uce-278	-2730.75	-2733.45	-2733.26	-2733.06	-2733.00	
uce-2780	-6385.34	-6386.08	-6384.75	-6390.02	-6389.23	
uce-2781	-7134.33	-7141.84	-7140.71	-7141.96	-7139.86	
uce-2782	-4401.25	-4396.61	-4402.40	-4403.16	-4395.81	
uce-2784	-3658.11	-3663.34	-3663.60	-3664.92	-3662.25	
uce-2785	-4547.18	-4553.82	-4552.54	-4553.63	-4552.85	
uce-2788	-7397.89	-7402.08	-7411.52	-7409.67	-7402.36	
uce-2789	-3439.56	-3444.22	-3445.69	-3446.00	-3443.21	
uce-279	-3823.99	-3807.88	-3812.98	-3807.13	-3812.35	
uce-2790	-3667.56	-3663.95	-3666.12	-3667.66	-3664.31	
uce-2794	-5556.23	-5554.73	-5557.15	-5556.37	-5554.81	
uce-2795	-4864.16	-4854.60	-4857.52	-4856.71	-4853.46	
uce-2796	-6416.60	-6416.19	-6415.51	-6417.22	-6417.17	
uce-2797	-2711.66	-2713.06	-2715.23	-2715.04	-2711.79	
uce-280	-4289.62	-4293.15	-4293.69	-4293.27	-4292.09	
uce-2800	-5759.73	-5758.88	-5760.32	-5759.44	-5758.84	
uce-2801	-4080.35	-4082.98	-4089.29	-4090.87	-4082.00	
uce-2802	-4220.73	-4217.63	-4217.73	-4216.23	-4218.23	
uce-2803	-6806.84	-6801.54	-6804.98	-6806.83	-6800.35	
uce-2809	-6190.96	-6193.26	-6194.14	-6192.63	-6193.19	
uce-2810	-5699.77	-5703.60	-5706.20	-5705.10	-5702.43	
uce-2811	-4867.49	-4870.79	-4874.03	-4868.92	-4872.27	
uce-2812	-6047.81	-6040.79	-6041.21	-6041.27	-6041.84	
uce-2814	-4572.37	-4571.04	-4570.52	-4573.27	-4572.87	
uce-2816	-6674.75	-6679.48	-6679.95	-6680.40	-6681.64	
uce-2817	-3925.18	-3925.29	-3927.96	-3927.46	-3924.07	
uce-2818	-9065.62	-9067.33	-9075.71	-9072.52	-9066.03	
uce-2821	-2667.20	-2664.60	-2665.95	-2663.37	-2665.18	
uce-2823	-3560.87	-3560.95	-3562.49	-3560.93	-3562.31	
uce-2825	-3549.87	-3550.51	-3550.18	-3550.67	-3550.02	
uce-2827	-1759.01	-1761.10	-1761.19	-1760.71	-1761.11	
uce-2828	-6142.35	-6134.39	-6134.60	-6133.48	-6132.65	
uce-2831	-4760.11	-4763.39	-4765.39	-4763.20	-4764.52	
uce-2833	-7609.92	-7609.12	-7611.74	-7608.68	-7610.14	
uce-2834	-2651.99	-2655.35	-2655.28	-2654.40	-2654.57	
uce-2835	-4268.79	-4271.40	-4270.94	-4270.52	-4271.61	
uce-2837	-5041.60	-5039.24	-5041.30	-5038.82	-5040.13	
uce-2839	-1885.85	-1887.70	-1887.56	-1889.17	-1889.15	
uce-2840	-3655.35	-3656.75	-3657.84	-3658.72	-3655.05	
uce-2841	-3362.71	-3363.11	-3362.35	-3364.23	-3362.83	
uce-2842	-6669.17	-6664.39	-6665.47	-6664.66	-6664.24	
uce-2843	-4608.64	-4603.32	-4603.81	-4604.57	-4604.17	
uce-2844	-6781.31	-6782.50	-6791.05	-6790.87	-6781.42	
uce-2846	-2629.49	-2627.49	-2627.78	-2628.15	-2627.07	
uce-2847	-4946.84	-4947.74	-4947.94	-4947.43	-4947.44	
uce-2848	-2898.44	-2896.46	-2899.47	-2895.89	-2899.00	
uce-2849	-5319.01	-5295.08	-5298.27	-5297.28	-5293.29	
uce-285	-3855.04	-3855.26	-3855.15	-3855.57	-3855.15	
uce-2851	-3415.15	-3410.94	-3415.06	-3413.25	-3409.15	
uce-2853	-5983.17	-5982.72	-5982.09	-5981.56	-5983.17	
uce-2856	-7221.33	-7223.73	-7223.45	-7224.39	-7225.60	
uce-2857	-8937.08	-8935.97	-8939.99	-8935.11	-8940.34	
uce-2858	-8494.70	-8491.05	-8490.05	-8490.33	-8490.83	
uce-286	-2534.38	-2541.17	-2539.73	-2541.68	-2542.39	
uce-2860	-4026.18	-4026.39	-4025.61	-4027.04	-4028.00	
uce-2861	-5231.84	-5231.55	-5230.68	-5235.65	-5232.97	
uce-2864	-7843.25	-7847.44	-7848.46	-7851.21	-7847.15	
uce-2865	-4813.50	-4813.96	-4819.43	-4812.12	-4815.71	
uce-2866	-4418.64	-4415.81	-4425.82	-4426.98	-4414.20	
uce-2868	-5331.51	-5329.73	-5330.45	-5329.25	-5328.94	
uce-2869	-3333.27	-3339.48	-3339.31	-3338.76	-3338.75	
uce-287	-6984.71	-6995.16	-6996.42	-6997.18	-6995.40	
uce-2870	-3007.69	-3008.08	-3012.74	-3011.79	-3006.54	
uce-2874	-7372.31	-7367.52	-7372.07	-7371.73	-7365.51	
uce-2875	-5773.81	-5770.53	-5775.08	-5771.40	-5769.36	
uce-2877	-4600.09	-4595.26	-4599.97	-4597.91	-4593.88	
uce-2878	-5175.35	-5171.68	-5171.18	-5171.79	-5177.30	
uce-2879	-6152.44	-6149.37	-6150.54	-6150.26	-6150.30	
uce-288	-5814.61	-5811.14	-5813.09	-5814.39	-5810.07	
uce-2886	-4489.85	-4494.81	-4495.71	-4494.84	-4495.17	
uce-2887	-4619.80	-4616.74	-4615.25	-4615.94	-4616.21	
uce-2888	-6485.72	-6485.80	-6488.99	-6487.75	-6484.75	
uce-2889	-5495.17	-5508.64	-5509.48	-5508.75	-5510.43	
uce-2890	-5516.92	-5519.52	-5518.77	-5520.88	-5521.56	
uce-2892	-4915.85	-4917.50	-4917.79	-4918.53	-4917.53	
uce-2893	-4239.15	-4247.78	-4248.53	-4248.93	-4248.30	
uce-2895	-5446.25	-5450.97	-5450.75	-5452.59	-5450.76	
uce-2896	-10303.11	-10303.57	-10314.02	-10313.68	-10302.44	
uce-2897	-7060.36	-7057.72	-7059.29	-7061.85	-7058.46	
uce-2899	-5490.09	-5483.16	-5489.79	-5489.34	-5482.78	
uce-29	-4493.01	-4489.40	-4492.69	-4492.20	-4489.59	
uce-290	-3603.32	-3605.68	-3609.35	-3608.63	-3604.78	
uce-2901	-8238.73	-8231.46	-8234.24	-8234.22	-8229.77	
uce-2903	-6187.40	-6189.22	-6190.33	-6188.77	-6188.13	
uce-2905	-4779.11	-4777.12	-4777.63	-4777.18	-4776.90	
uce-2907	-4682.81	-4675.95	-4678.82	-4678.76	-4675.36	
uce-2908	-5076.80	-5074.23	-5076.66	-5075.64	-5074.69	
uce-2909	-4016.78	-3995.77	-3996.05	-3997.33	-3995.22	
uce-291	-5451.76	-5455.40	-5452.98	-5457.00	-5456.07	
uce-2910	-3571.24	-3575.04	-3576.43	-3575.00	-3576.40	
uce-2911	-4668.75	-4663.95	-4664.96	-4664.79	-4663.34	
uce-2915	-5553.42	-5539.19	-5548.52	-5548.49	-5537.88	
uce-2917	-6107.44	-6100.90	-6099.79	-6100.81	-6099.39	
uce-292	-3390.24	-3387.62	-3387.42	-3387.47	-3388.19	
uce-2920	-3932.54	-3933.21	-3934.97	-3932.74	-3933.93	
uce-2921	-3545.25	-3543.54	-3544.42	-3543.54	-3543.46	
uce-2922	-4638.91	-4637.80	-4637.34	-4641.07	-4637.93	
uce-2923	-4453.10	-4444.04	-4459.93	-4460.56	-4441.76	
uce-2924	-4069.30	-4066.98	-4068.38	-4066.38	-4067.69	
uce-2925	-5117.15	-5120.55	-5118.70	-5121.25	-5121.04	
uce-2926	-6657.19	-6666.27	-6666.60	-6665.55	-6665.91	
uce-2927	-5706.39	-5708.20	-5705.63	-5711.40	-5712.78	
uce-2928	-4744.11	-4748.60	-4749.99	-4747.90	-4749.21	
uce-2930	-1212.16	-1211.17	-1210.95	-1211.20	-1211.44	
uce-2932	-4694.13	-4693.37	-4691.20	-4694.97	-4695.93	
uce-2933	-3559.70	-3572.89	-3573.23	-3573.17	-3571.96	
uce-2936	-2438.47	-2427.44	-2431.49	-2426.61	-2431.20	
uce-2937	-5091.83	-5086.41	-5091.21	-5088.79	-5084.94	
uce-2938	-3448.36	-3439.30	-3444.04	-3444.35	-3437.86	
uce-2939	-3807.99	-3806.05	-3805.48	-3806.33	-3806.43	
uce-294	-3458.86	-3460.53	-3461.59	-3462.31	-3459.93	
uce-2940	-3245.82	-3242.33	-3246.68	-3246.84	-3241.61	
uce-2941	-4634.79	-4634.37	-4634.56	-4635.03	-4634.80	
uce-2943	-5838.84	-5852.83	-5851.83	-5853.85	-5852.29	
uce-2952	-6651.78	-6658.67	-6661.83	-6659.04	-6658.43	
uce-2953	-7858.49	-7859.92	-7861.29	-7860.07	-7858.68	
uce-2954	-6270.79	-6269.88	-6271.55	-6269.52	-6272.40	
uce-2955	-3271.88	-3268.83	-3269.40	-3268.12	-3268.23	
uce-2958	-2644.84	-2644.21	-2644.15	-2644.21	-2644.48	
uce-2959	-3834.39	-3838.90	-3838.49	-3840.20	-3836.36	
uce-2962	-7799.18	-7800.56	-7805.14	-7801.89	-7800.90	
uce-2963	-6520.96	-6511.21	-6511.61	-6512.83	-6511.06	
uce-2964	-3413.70	-3414.40	-3414.81	-3414.97	-3414.84	
uce-2965	-2841.44	-2838.51	-2838.40	-2842.36	-2842.31	
uce-2966	-5279.15	-5285.33	-5285.28	-5286.22	-5284.58	
uce-2968	-5214.20	-5200.34	-5201.21	-5199.40	-5202.91	
uce-2969	-9671.11	-9666.29	-9668.80	-9666.59	-9667.20	
uce-297	-5064.57	-5073.13	-5073.49	-5072.41	-5072.47	
uce-2971	-2922.88	-2921.31	-2924.56	-2924.06	-2920.98	
uce-2973	-5759.22	-5750.56	-5750.24	-5748.53	-5750.59	
uce-2975	-4123.42	-4133.25	-4133.94	-4133.50	-4133.19	
uce-2976	-3152.10	-3149.77	-3149.06	-3151.76	-3151.42	
uce-2978	-4290.89	-4288.49	-4291.23	-4287.62	-4288.98	
uce-298	-4825.04	-4828.08	-4830.88	-4829.88	-4828.67	
uce-2980	-4207.32	-4203.48	-4209.89	-4210.10	-4202.44	
uce-2981	-5660.35	-5661.22	-5662.71	-5662.32	-5662.85	
uce-2982	-2466.36	-2464.26	-2465.01	-2465.83	-2463.38	
uce-2987	-6059.20	-6063.88	-6065.55	-6065.10	-6061.41	
uce-299	-6547.67	-6552.65	-6560.54	-6551.46	-6557.29	
uce-2991	-6618.89	-6617.94	-6617.02	-6618.38	-6617.14	
uce-2992	-6040.88	-6043.48	-6046.76	-6047.76	-6042.40	
uce-2994	-1326.81	-1324.71	-1324.05	-1324.13	-1323.73	
uce-2995	-4164.20	-4160.29	-4158.96	-4160.44	-4160.69	
uce-2997	-4474.35	-4475.42	-4474.69	-4474.12	-4473.94	
uce-2998	-3947.44	-3950.31	-3949.57	-3953.14	-3952.83	
uce-2999	-4861.91	-4854.73	-4861.46	-4859.90	-4853.33	
uce-3	-1985.60	-1989.60	-1990.33	-1990.21	-1990.62	
uce-300	-5715.04	-5715.59	-5718.17	-5714.68	-5715.39	
uce-3000	-3823.53	-3825.88	-3825.53	-3827.40	-3827.99	
uce-3003	-6249.58	-6248.82	-6253.97	-6256.92	-6247.75	
uce-3004	-5226.32	-5228.48	-5230.29	-5225.92	-5230.73	
uce-3007	-3182.38	-3174.54	-3174.78	-3175.46	-3174.24	
uce-3008	-3798.52	-3796.88	-3796.36	-3796.72	-3796.11	
uce-3009	-3083.94	-3081.65	-3080.67	-3084.94	-3085.20	
uce-301	-3294.59	-3295.19	-3293.78	-3294.71	-3294.61	
uce-3010	-5326.35	-5328.10	-5328.74	-5326.19	-5327.26	
uce-3011	-4217.58	-4210.52	-4210.06	-4210.61	-4209.67	
uce-3013	-5807.08	-5810.80	-5813.32	-5810.62	-5811.79	
uce-3014	-8523.01	-8518.50	-8522.84	-8521.88	-8517.64	
uce-3016	-6730.45	-6727.42	-6728.83	-6727.98	-6727.33	
uce-3018	-4805.96	-4803.54	-4809.07	-4807.44	-4801.76	
uce-3020	-1789.19	-1790.27	-1792.15	-1789.18	-1791.72	
uce-3024	-3703.98	-3711.56	-3714.10	-3714.01	-3710.73	
uce-3025	-4747.62	-4752.30	-4754.04	-4752.07	-4753.56	
uce-3026	-5957.08	-5958.42	-5959.05	-5958.04	-5957.77	
uce-3027	-4118.28	-4116.21	-4116.19	-4115.00	-4116.10	
uce-3028	-4934.36	-4932.35	-4934.18	-4932.05	-4930.04	
uce-3030	-4416.81	-4411.03	-4410.15	-4413.45	-4413.09	
uce-3031	-8546.59	-8541.80	-8544.10	-8544.83	-8540.16	
uce-3032	-2850.76	-2849.56	-2850.18	-2849.31	-2849.44	
uce-3033	-5099.57	-5096.98	-5097.76	-5097.83	-5095.83	
uce-3036	-2531.42	-2523.29	-2524.23	-2523.53	-2522.19	
uce-3038	-3624.70	-3618.76	-3619.24	-3619.10	-3619.03	
uce-3039	-3037.41	-3033.27	-3036.59	-3037.01	-3032.05	
uce-3043	-3186.86	-3191.79	-3194.08	-3192.00	-3193.45	
uce-3046	-5511.73	-5511.07	-5512.06	-5514.74	-5512.05	
uce-3049	-6137.39	-6136.22	-6136.43	-6138.91	-6139.56	
uce-305	-4217.43	-4214.37	-4216.98	-4213.55	-4215.58	
uce-3050	-1200.19	-1204.70	-1205.76	-1206.12	-1203.78	
uce-3051	-4904.44	-4904.48	-4905.06	-4905.72	-4905.29	
uce-3053	-3659.45	-3657.05	-3656.42	-3656.44	-3656.96	
uce-3054	-4896.75	-4892.07	-4894.72	-4891.55	-4892.66	
uce-3055	-6640.23	-6630.94	-6638.68	-6630.81	-6633.83	
uce-3057	-5681.06	-5681.57	-5683.98	-5684.57	-5679.49	
uce-3058	-5701.63	-5697.86	-5701.01	-5699.49	-5698.39	
uce-3059	-7923.41	-7922.42	-7923.20	-7922.48	-7922.96	
uce-3060	-6515.97	-6510.54	-6511.06	-6512.27	-6509.33	
uce-3061	-6199.48	-6193.37	-6195.77	-6191.79	-6195.69	
uce-3062	-4400.44	-4388.39	-4393.88	-4396.18	-4387.65	
uce-3065	-4637.26	-4632.48	-4636.21	-4636.99	-4632.32	
uce-3067	-5524.48	-5528.88	-5529.88	-5529.28	-5529.57	
uce-3068	-3830.95	-3822.17	-3832.48	-3831.49	-3821.26	
uce-3069	-5935.88	-5936.28	-5936.98	-5938.90	-5937.54	
uce-3070	-6397.08	-6390.80	-6397.69	-6395.47	-6389.30	
uce-3071	-6689.00	-6686.62	-6684.56	-6687.65	-6687.09	
uce-3073	-3094.59	-3091.77	-3093.66	-3092.78	-3091.36	
uce-3074	-3781.65	-3788.11	-3786.98	-3789.18	-3789.48	
uce-3075	-3899.80	-3892.71	-3890.53	-3893.93	-3894.55	
uce-3077	-6482.19	-6483.75	-6483.75	-6484.09	-6482.62	
uce-3078	-7375.93	-7383.41	-7383.57	-7384.25	-7386.03	
uce-3079	-2372.42	-2375.67	-2375.85	-2375.67	-2375.97	
uce-308	-3223.82	-3227.10	-3225.21	-3226.03	-3226.31	
uce-3081	-8400.11	-8398.33	-8401.76	-8402.31	-8397.68	
uce-3082	-4645.28	-4647.98	-4647.71	-4647.09	-4648.92	
uce-3083	-5628.06	-5625.35	-5625.86	-5625.90	-5625.25	
uce-3084	-6802.28	-6805.04	-6805.64	-6807.12	-6802.55	
uce-3085	-5670.57	-5670.88	-5671.72	-5673.97	-5670.87	
uce-3086	-5638.23	-5649.58	-5655.83	-5656.74	-5648.63	
uce-3089	-4206.82	-4207.26	-4208.20	-4205.46	-4206.16	
uce-309	-6565.66	-6569.57	-6569.98	-6571.74	-6568.37	
uce-3092	-5707.97	-5708.41	-5708.77	-5709.27	-5708.36	
uce-3093	-3623.13	-3620.69	-3621.74	-3621.12	-3619.57	
uce-3095	-4448.07	-4451.87	-4451.00	-4451.97	-4450.03	
uce-3096	-4129.28	-4132.90	-4136.54	-4135.30	-4132.58	
uce-3097	-4734.93	-4740.01	-4737.99	-4739.36	-4740.74	
uce-3099	-7284.81	-7284.31	-7283.25	-7283.76	-7282.14	
uce-3100	-4996.97	-4999.28	-4996.51	-5001.58	-5001.81	
uce-3101	-8181.51	-8178.03	-8177.55	-8181.44	-8178.43	
uce-3104	-6313.43	-6309.01	-6310.74	-6305.81	-6309.36	
uce-3105	-7888.41	-7892.96	-7894.93	-7897.89	-7890.82	
uce-3106	-3830.86	-3828.12	-3835.34	-3833.45	-3827.06	
uce-3109	-4778.36	-4779.60	-4779.11	-4783.24	-4779.12	
uce-3110	-5383.12	-5380.47	-5382.39	-5380.38	-5381.30	
uce-3111	-3620.77	-3626.51	-3625.07	-3628.67	-3629.00	
uce-3113	-2754.90	-2757.32	-2759.83	-2758.86	-2755.42	
uce-3114	-7088.78	-7077.60	-7078.20	-7078.38	-7078.71	
uce-3115	-5159.08	-5169.75	-5173.57	-5174.61	-5168.73	
uce-3116	-2724.12	-2725.72	-2726.26	-2725.60	-2725.59	
uce-3117	-5774.77	-5754.78	-5754.24	-5753.50	-5755.67	
uce-3121	-4477.53	-4459.73	-4461.36	-4462.03	-4460.30	
uce-3122	-4788.49	-4778.66	-4789.90	-4789.81	-4777.04	
uce-3124	-3647.42	-3641.43	-3643.19	-3642.23	-3642.02	
uce-3126	-3504.13	-3507.65	-3508.46	-3507.92	-3507.73	
uce-3129	-5377.17	-5373.46	-5374.07	-5375.43	-5372.11	
uce-3130	-5122.25	-5127.29	-5127.16	-5126.75	-5127.01	
uce-3131	-4540.67	-4547.86	-4548.75	-4547.10	-4549.30	
uce-3134	-6058.10	-6069.72	-6071.16	-6071.10	-6069.05	
uce-3135	-3926.88	-3927.94	-3928.38	-3930.05	-3928.73	
uce-3137	-5076.36	-5081.94	-5080.79	-5084.63	-5084.86	
uce-3138	-5601.04	-5596.08	-5602.54	-5604.39	-5594.69	
uce-3139	-3383.39	-3391.53	-3391.90	-3391.21	-3391.04	
uce-314	-4968.91	-4971.00	-4969.83	-4970.86	-4970.74	
uce-3140	-2948.94	-2945.10	-2949.57	-2947.60	-2944.21	
uce-3141	-4173.44	-4167.59	-4172.92	-4173.96	-4166.81	
uce-315	-5746.99	-5742.72	-5749.92	-5744.54	-5741.57	
uce-3150	-2964.81	-2975.22	-2974.66	-2976.33	-2976.09	
uce-3153	-3030.59	-3024.96	-3028.97	-3028.91	-3024.07	
uce-3154	-3773.36	-3772.32	-3771.48	-3771.40	-3771.49	
uce-3156	-4820.90	-4814.22	-4822.02	-4821.75	-4814.42	
uce-3157	-7009.90	-7009.49	-7013.59	-7012.40	-7010.80	
uce-3158	-2863.26	-2869.06	-2870.51	-2869.94	-2869.31	
uce-3159	-5659.75	-5658.14	-5660.74	-5662.21	-5657.40	
uce-3160	-7944.52	-7938.19	-7944.58	-7945.95	-7937.00	
uce-3161	-5890.55	-5891.60	-5892.92	-5891.51	-5891.09	
uce-3163	-4835.56	-4833.66	-4836.20	-4835.68	-4832.93	
uce-3166	-3032.83	-3030.83	-3033.66	-3032.62	-3030.06	
uce-3167	-3940.51	-3938.22	-3942.03	-3941.77	-3937.78	
uce-317	-2332.64	-2333.48	-2332.88	-2332.80	-2333.14	
uce-3170	-5005.85	-5006.37	-5008.33	-5009.46	-5005.82	
uce-3174	-6420.37	-6418.01	-6419.95	-6420.22	-6415.31	
uce-3175	-4309.52	-4305.59	-4309.08	-4308.91	-4306.03	
uce-3177	-1526.07	-1526.33	-1526.23	-1526.55	-1526.31	
uce-3178	-5422.11	-5418.14	-5418.64	-5418.53	-5416.97	
uce-3179	-5415.80	-5407.65	-5407.78	-5408.57	-5408.36	
uce-318	-4739.77	-4723.56	-4741.25	-4739.73	-4722.20	
uce-3180	-4457.80	-4458.18	-4458.23	-4457.65	-4457.64	
uce-3181	-4730.09	-4734.56	-4736.55	-4734.39	-4735.14	
uce-3183	-2567.63	-2565.17	-2564.34	-2564.13	-2564.14	
uce-3184	-2552.26	-2549.63	-2549.45	-2549.29	-2548.57	
uce-3185	-3637.80	-3637.19	-3638.64	-3638.44	-3636.76	
uce-3186	-5498.18	-5493.24	-5492.47	-5494.92	-5492.74	
uce-3187	-2345.85	-2344.73	-2344.64	-2345.17	-2343.92	
uce-3188	-4502.93	-4505.13	-4505.20	-4506.13	-4507.66	
uce-3189	-3167.86	-3167.60	-3169.13	-3166.98	-3169.27	
uce-319	-6133.55	-6130.49	-6130.82	-6131.84	-6129.94	
uce-3191	-5687.98	-5686.73	-5687.90	-5687.77	-5685.93	
uce-3193	-8289.09	-8289.32	-8288.40	-8287.07	-8289.78	
uce-3196	-5619.16	-5623.38	-5624.52	-5624.58	-5624.30	
uce-3199	-3248.95	-3244.79	-3246.58	-3244.05	-3245.50	
uce-320	-3884.74	-3891.84	-3891.27	-3894.91	-3895.58	
uce-3200	-5638.21	-5638.43	-5640.82	-5641.66	-5638.07	
uce-3202	-3511.92	-3516.82	-3516.84	-3516.57	-3515.91	
uce-3208	-4888.31	-4888.76	-4889.21	-4886.63	-4893.06	
uce-3211	-2634.41	-2634.97	-2637.60	-2637.88	-2634.18	
uce-3212	-4430.06	-4436.24	-4435.94	-4437.21	-4434.12	
uce-3213	-2996.93	-2998.78	-2998.52	-2998.63	-2997.85	
uce-3214	-3850.72	-3843.80	-3847.26	-3847.74	-3843.48	
uce-3215	-3087.06	-3091.03	-3090.00	-3091.27	-3090.79	
uce-3217	-5266.43	-5274.62	-5274.25	-5272.81	-5275.30	
uce-3219	-3967.66	-3966.40	-3965.75	-3970.69	-3968.28	
uce-322	-6390.87	-6391.99	-6393.12	-6394.35	-6391.97	
uce-3222	-6835.16	-6834.60	-6834.56	-6836.60	-6834.66	
uce-3223	-6503.55	-6499.43	-6501.50	-6501.75	-6500.25	
uce-3224	-1752.54	-1753.02	-1753.53	-1753.56	-1752.82	
uce-3225	-5417.78	-5411.64	-5410.11	-5413.05	-5412.07	
uce-3227	-5906.27	-5896.01	-5896.07	-5896.61	-5896.42	
uce-3228	-5022.55	-5021.45	-5022.50	-5021.54	-5023.14	
uce-323	-4902.92	-4901.21	-4901.25	-4901.89	-4899.97	
uce-3231	-2611.82	-2619.39	-2621.76	-2618.90	-2619.16	
uce-3233	-4139.70	-4136.34	-4141.41	-4140.52	-4135.70	
uce-3234	-3816.20	-3816.84	-3817.28	-3817.28	-3817.07	
uce-3235	-6614.86	-6620.87	-6620.57	-6621.75	-6620.31	
uce-3237	-1932.82	-1933.08	-1936.54	-1933.42	-1931.91	
uce-3238	-5941.63	-5939.47	-5939.80	-5936.81	-5940.80	
uce-3239	-1748.58	-1747.09	-1747.44	-1746.45	-1748.02	
uce-3241	-3786.56	-3785.09	-3785.33	-3784.42	-3783.68	
uce-3242	-4086.21	-4085.55	-4086.43	-4084.89	-4085.98	
uce-3243	-4252.50	-4259.39	-4260.80	-4258.67	-4260.16	
uce-3244	-5349.85	-5348.34	-5348.34	-5349.70	-5349.38	
uce-3246	-6544.83	-6539.60	-6544.26	-6543.69	-6539.01	
uce-3247	-7053.99	-7054.04	-7055.31	-7056.64	-7054.40	
uce-3248	-3020.40	-3030.73	-3030.96	-3031.88	-3031.89	
uce-3249	-2808.46	-2797.86	-2797.76	-2797.29	-2797.82	
uce-325	-4497.83	-4498.43	-4500.04	-4502.53	-4498.04	
uce-3251	-3787.90	-3785.09	-3785.38	-3784.17	-3784.07	
uce-3252	-5051.65	-5062.35	-5060.30	-5064.28	-5063.24	
uce-3257	-5406.74	-5406.54	-5408.69	-5407.85	-5406.16	
uce-3258	-6197.97	-6210.26	-6211.11	-6210.25	-6210.66	
uce-3259	-5162.86	-5170.58	-5172.97	-5171.75	-5169.72	
uce-326	-5806.06	-5803.61	-5806.42	-5807.30	-5800.83	
uce-3260	-4374.16	-4374.39	-4375.04	-4372.98	-4374.67	
uce-3262	-7485.80	-7479.85	-7483.59	-7482.97	-7479.09	
uce-3263	-3437.96	-3445.88	-3444.78	-3446.37	-3446.33	
uce-3264	-3190.95	-3190.35	-3192.10	-3192.27	-3189.11	
uce-3265	-3122.48	-3116.68	-3118.89	-3118.62	-3114.56	
uce-3267	-6470.52	-6467.19	-6466.74	-6465.51	-6467.00	
uce-327	-6861.33	-6867.30	-6867.09	-6867.33	-6867.24	
uce-3273	-2608.02	-2613.04	-2612.64	-2612.85	-2613.12	
uce-3274	-1284.11	-1279.25	-1279.16	-1279.79	-1279.08	
uce-3276	-4312.09	-4313.10	-4313.25	-4312.04	-4314.95	
uce-3277	-3564.71	-3562.54	-3562.53	-3562.68	-3560.85	
uce-3279	-5167.46	-5181.08	-5179.86	-5182.23	-5181.61	
uce-3280	-3787.65	-3794.93	-3794.03	-3799.74	-3800.49	
uce-3281	-4111.96	-4111.85	-4112.88	-4111.05	-4111.15	
uce-3282	-4120.98	-4116.39	-4120.57	-4120.04	-4114.50	
uce-3284	-4224.04	-4226.46	-4225.90	-4227.42	-4225.48	
uce-3287	-6366.30	-6372.00	-6373.34	-6373.50	-6372.33	
uce-3290	-5790.06	-5788.66	-5790.78	-5786.85	-5791.47	
uce-3291	-2844.97	-2842.58	-2843.23	-2841.22	-2842.55	
uce-3294	-5697.45	-5700.38	-5699.56	-5702.44	-5697.92	
uce-3297	-1890.31	-1893.79	-1894.19	-1893.63	-1894.66	
uce-33	-6452.32	-6457.95	-6460.59	-6459.31	-6458.92	
uce-330	-5767.93	-5774.31	-5776.14	-5773.55	-5775.45	
uce-3300	-5570.26	-5569.58	-5569.56	-5569.17	-5570.75	
uce-3302	-2835.52	-2838.54	-2840.82	-2840.73	-2837.53	
uce-3303	-6719.36	-6715.15	-6718.22	-6716.33	-6717.79	
uce-3304	-5804.46	-5803.53	-5803.39	-5805.69	-5801.68	
uce-3306	-5175.67	-5167.99	-5175.14	-5175.05	-5167.01	
uce-3307	-5626.27	-5620.09	-5628.82	-5628.73	-5618.86	
uce-3308	-5414.26	-5412.85	-5419.22	-5411.60	-5418.84	
uce-3309	-5687.06	-5677.23	-5677.82	-5677.45	-5677.76	
uce-3310	-3737.29	-3737.54	-3737.15	-3736.84	-3738.28	
uce-3312	-4271.48	-4270.58	-4271.43	-4269.19	-4272.98	
uce-3313	-6324.66	-6316.94	-6318.97	-6316.14	-6314.09	
uce-3314	-5451.87	-5453.81	-5456.10	-5454.43	-5454.38	
uce-3316	-7215.24	-7215.99	-7217.11	-7217.29	-7216.90	
